sentence,count
Moje srdce.,81
Zabudnite.,81
Nikomu to nepoviem.,81
Takto je to lepšie.,81
Starosta?,81
Už sa neviem dočkať.,81
"Jasné, prečo nie?",81
Vráťme sa.,81
Kto vás poslal?,81
"Nie, nebolo.",81
To sa nedá.,81
Povedal som to.,81
"Áno, som si istý.",81
Uau.,81
Dr. House.,81
Pat!,81
Pozoruhodné.,81
Čo si čakal?,81
Ooch!,81
Zlez!,81
Som ženatý.,81
"Nie, myslím, že nie.",81
"Áno, zlato.",81
Štikút!,81
Pamätáte si ma?,81
"Ja viem, že áno.",81
"Poď, zlatko.",81
"Áno, generál.",81
Je to len hra.,81
"Poď sem, chlapče.",81
"Hej, prepáč.",81
Radšej pôjdem.,81
Natsumi!,81
V predchádzajúcich častiach...,81
Zajtra ti zavolám.,81
Izzy!,81
Sú krásne.,81
Chceš sa hrať?,81
Rád som ťa spoznal.,81
Heidi!,81
Nedá sa nič robiť.,80
Ty tomu nerozumieš.,80
Theo.,80
To nepomôže.,80
Kam máš namierené?,80
správne.,80
Ainee,80
Rus!,80
Chutí?,80
Odprevadím ťa.,80
Scullyová?,80
Jasper!,80
Brzdi!,80
Všetci k zemi!,80
Všetkým.,80
Zavri to!,80
Budem hneď späť.,80
Stáva sa to.,80
"Chápem, chápem.",80
"Dobre, skvelé.",80
Veru nie.,80
Drž.,80
"Hej, nie.",80
To bolo dávno.,80
Čo je také smiešne?,80
Toto nie.,80
Ahoj chlapci.,80
Sme skoro tam.,80
To nie je také jednoduché.,80
Jozef !,80
Povedala som ti.,80
Chyť ma za ruku.,80
Povedal niečo?,80
Nechajte ho na pokoji!,80
si v poriadku?,80
Nebolo to zlé.,80
Musíš to urobiť.,80
Už je to dávno.,80
Nepotrebujem to.,80
Koláč?,80
Mám niečo pre teba.,80
Nechoď sem.,80
Krvácam.,80
Budeme bojovať.,80
Proste sa to stalo.,80
Ochutnaj.,80
Tento chlap?,80
Hanbite sa!,80
Chce s tebou hovoriť.,80
Odkiaľ je?,80
Problém vyriešený.,80
Zanechajte odkaz.,80
Netvor.,80
Zoberte ho.,80
Poznáte ma?,80
"Prosím, poďte ďalej.",80
Pán profesor!,80
Zamkni dvere.,80
Nemôžem ti to povedať.,80
S ním?,80
Je to osobné.,80
Kto je tu?,80
Nepotrebujem ťa.,80
Viem čo robím.,80
Eliot.,80
Už si skončil?,80
"Myslel som, že...",80
Neser ma.,80
Tak to teda nie.,80
To by som nepovedal.,80
Neopovažuj sa.,80
Amitabha.,80
O bože.,80
A ona?,80
Je prázdny.,80
To bol on.,80
Cítim.,80
To je otázka.,80
Tak prečo si tu?,80
Je to len dieťa.,80
Zobuďte sa!,80
Videl som ich.,80
Ja ho zabijem.,80
Zlož zbraň.,80
Zostaň kde si.,80
Nie je čas.,80
Neverím mu.,80
Rozumeno?,80
Pero.,80
Daj to dole.,80
Mal som šťastie.,80
"Nie, no tak.",80
Kde sú teraz?,80
"Áno, tak.",80
Musím ho nájsť.,80
Hovorí kto?,80
Pasca.,80
Ešte raz ďakujem.,80
Nepáči sa ti?,80
Čo sa staráš?,79
Žiaden.,79
Tichšie.,79
To bol.,79
Do prčic.,79
Snaž sa.,79
Ohľadom čoho?,79
Zlom väz.,79
Je to veľmi dobré.,79
Nie je to skutočné.,79
Čo pre teba môžem urobiť?,79
Kto sú to?,79
Neodídem.,79
Ja som v poriadku.,79
"Viem, že nie.",79
Hlupáčik.,79
Hudson!,79
Kraj...,79
Našla som ho.,79
Je to dobrý chlapec.,79
Je veľmi pekná.,79
Ježíš.,79
To je od vás milé.,79
Aspoň raz.,79
Dostal si ho?,79
Mason!,79
No nazdar.,79
Jin!,79
V škole.,79
Si spokojný?,79
Si opitá?,79
"Myslíš, že to neviem?",79
Vy dvaja sa poznáte?,79
Som si tým istá.,79
A ešte...,79
Pozri sa na nás.,79
To je neprijateľné.,79
Sirius.,79
Somarina.,79
Tigger!,79
Vystúpte.,79
My to zvládneme.,79
"Nie, zatiaľ nie.",79
Mešká.,79
A za čo?,79
Skončime to.,79
"Nie, Sam.",79
Vitajte na palube.,79
Porozmýšľam o tom.,79
Poďte ku mne.,79
Dokonči to.,79
Čo to nechápeš?,79
To nie je odpoveď.,79
Veľmi ťa ľúbim.,79
Šikovné.,79
Newt!,79
Takže nie.,79
Bunny.,79
Buď trpezlivý.,79
Chceš to vidieť?,79
To nebolo zlé.,79
Rozkaz pane.,79
"Áno, je mi fajn.",79
To nemôže.,79
Odlož tú zbraň.,79
Syn.,79
Je to moja žena.,79
Iba ak...,79
"Hej, čo to robíte?",79
Dáte si niečo?,79
Nemám čo povedať.,79
Však vieš.,79
Žiadne ale.,79
Volá sa...,79
Poponáhľajte sa!,79
Ámen.,79
Vrátil som sa.,79
Nemôžeme tu zostať.,79
Je to lož.,79
Isabelle.,78
Raj.,78
Zabudni na ňu.,78
Hrozne.,78
Rosa.,78
Vstávame.,78
Poznáš ich?,78
Light.,78
Našiel si ho?,78
Nájdite ich.,78
Vyzeráš pekne.,78
Fire!,78
Je to príliš riskantné.,78
Šup.,78
Prachy?,78
Rozdeľme sa.,78
To nemôžem povedať.,78
Pamätám si to.,78
Choď dovnútra.,78
Pekné šaty.,78
15 minút.,78
Neopováž sa.,78
Zlý pes!,78
"V poriadku, pane.",78
Ako si sa mala?,78
To je život.,78
"Poď, sadni si.",78
Nepoznám vás.,78
Zhlboka dýchaj.,78
Ide sa na to.,78
Zajtra večer.,78
"Neviem, kde je.",78
Panna.,78
Na základe čoho?,78
Nejaké nápady?,78
Ako si na to prišla?,78
Jebem ťa.,78
Victoria?,78
Nepoznám ju.,78
"Ideme, ideme!",78
Polož ju!,78
"Hej, možno.",78
Prečo to urobil?,78
Neviem presne.,78
Bol to dobrý chlap.,78
Vzchop sa.,78
Blesk!,78
Nevidím ju.,78
Je tam všetko.,78
Čo navrhujete?,78
Mám stretnutie.,78
To nevyzerá dobre.,78
Tak pohyb.,78
Tak ako vždy.,78
"Viem, čo si myslíš.",78
Mám hlad.,78
"Áno, máme.",78
Tamara!,78
Spala si dobre?,78
"Haló, haló.",78
Aké romantické.,78
Čo je to s ním?,78
Inokedy.,78
"Ok, fajn.",78
Koniec diskusie.,78
Odpusť.,78
Teroristi.,78
Nižšie.,78
"Áno, pravdaže.",78
Je to milé.,78
Chcel si ma vidieť?,78
Zostaň ležať!,78
Nahlas.,78
Nádherná.,78
Videla som ťa.,78
Prečo by som to robila?,78
Urobil to.,78
Dvojičky.,78
"Áno, je to pravda.",78
Walker.,78
Chcem byť s tebou.,78
To ja neviem.,78
Čo tu vlastne robíš?,78
Vyjebanec!,78
Smiem prosiť?,78
Nádych.,78
Plán?,78
Nebude to dlho trvať.,78
Trhni si.,78
Hal.,78
Arnold.,78
"Hej, iste.",77
Ale prosím vás.,77
Víťaz!,77
Chcem pomôcť.,77
Ja nič nevidím.,77
Bolesť.,77
Kam to bude?,77
Idem za tebou.,77
Zaspala som?,77
Mrs.,77
Čo mám na to povedať?,77
Hud!,77
V kuchyni.,77
Kto je ten muž?,77
Rufus.,77
Yeo Wool.,77
Nie je to jasné?,77
Modrý kód.,77
Avada Kedavra!,77
G.,77
Čas ísť.,77
Zaslúži si to.,77
Budeme tam.,77
Medveď!,77
Som zvedavý.,77
Hej vy!,77
Kto je tá žena?,77
Zabiješ ma?,77
Poďme sa najesť.,77
Rozumel.,77
Je to vzrušujúce.,77
Ktorým smerom?,77
Pri telefóne.,77
Toto je koniec.,77
Ann.,77
Aké peniaze?,77
Bežme!,77
Je to dievča.,77
"Pomôž mi, prosím.",77
"Ano, ano.",77
Jebať na to.,77
Je to zaujímavé.,77
A ďakujem.,77
"Oh, pozri.",77
Zabi ich.,77
Ako si mohla?,77
Čo si tam robil?,77
Idem dole.,77
Nôž.,77
Pomalšie.,77
"Áno, ocko.",77
Poznám ten pocit.,77
Ako sa tam dostaneme?,77
Počul.,77
Vera.,77
Tu a teraz.,77
Ideme von.,77
Sue.,77
Pozeraj sa.,77
Vzadu.,77
Vitaj na palube.,77
Povedala som nie.,77
Neotáčaj sa.,77
Veľmi ťa milujem.,77
Tak nič.,77
Odložte zbrane!,77
Abbs.,77
Príšerné.,77
Výborný nápad.,77
Mrcha.,77
Tri mesiace.,77
Syn môj.,77
Vlk!,77
"Ahoj, drahá.",77
Som prekvapený.,77
Si vtipný.,77
Hľadáš toto?,77
Pozor na jazyk.,77
Naomi.,77
Hoď to!,77
Odpovedzte mi!,77
Luis!,77
Mám zlé správy.,77
"No tak, kamoš.",77
Nat?,77
Pššt.,76
To nepovedal.,76
Vždy to tak bolo.,76
To rozhodne.,76
Slnko.,76
Trefa.,76
Nerozprávaj.,76
Dostali sme ho.,76
Darebák.,76
Všetko je preč.,76
Akože...,76
Prečo by som ti mal veriť?,76
"Nie, nemôžete.",76
Čo si myslíš ty?,76
Nemôžeš spať?,76
Antonio.,76
A máš to.,76
Prestaň už!,76
Vyspi sa.,76
"Áno, som to ja.",76
"Dobre, teda.",76
Kam mám ísť?,76
Kapišto?,76
Vic.,76
Zbabelci!,76
Ste pripravená?,76
Celý deň.,76
Čo to tu robíte?,76
Vzdajte sa!,76
Nasadni.,76
Remi !,76
Obchod.,76
"Opatrne, opatrne.",76
"Hej, vďaka.",76
Gretchen.,76
Bývam tu.,76
Mazel tov!,76
Judith?,76
Varujem vás.,76
"Moment, prosím.",76
Tak tu je.,76
Rozprávaj sa so mnou.,76
To nechcem.,76
Dostanem ho.,76
Dokážte to.,76
Singham.,76
Pekné miesto.,76
Čo som mala robiť?,76
Bude sranda.,76
Chceš ma zabiť?,76
Je to tradícia.,76
Ooo.,76
Ale ďakujem.,76
Ukážte mi ruky!,76
"Hej, mami.",76
"Hej, stoj!",76
Génius.,76
"Hej, čo sa stalo?",76
Odo mňa.,76
Bo?,76
Kura.,76
Som nažive.,76
Od kedy?,76
tak...,76
Počúvaš?,76
Čo som zmeškal?,76
Veľmi zlé.,76
Všetko sa zmenilo.,76
Cam.,76
Tak veľmi ťa milujem.,76
Ujasnime si to.,76
A čo ako?,76
Edgar.,76
To je začiatok.,76
Uvidíme sa potom.,76
Benjamin!,76
Priznaj sa.,76
"Myslím, že to zvládnem.",76
No kurva.,76
Pierre!,76
Právo.,76
Kristeježiši!,76
Ako si to mohol urobiť?,76
Úžasný.,76
Veď hej.,76
Mali by sme sa vrátiť.,76
Ale som.,76
Ako sa dnes máte?,76
Beck.,76
G'Kar!,76
Nedotýkajte sa ho!,76
Pamätám sa.,76
"Dobre, už idem.",76
"Poďme, pohyb!",76
O čo išlo?,76
Kiež by.,76
Harriet.,76
Polož zbraň.,76
Upír.,76
Ale ty nie.,76
Mala by si ísť.,76
Nevyšlo to.,76
Židia!,76
Kameň.,76
Oveľa viac.,76
Em?,76
Vyhrali ste.,76
Beriem na vedomie.,76
To je trápne.,76
Kam to ide?,76
To je vynikajúce.,76
Nemôžem si spomenúť.,76
To je pekné meno.,76
Conor!,76
"Viete, čo tým myslím?",76
Leah.,76
Pohádali sme sa.,76
Je tu ešte niečo.,76
Veľmi pekne.,76
O kom to hovoríš?,76
Hovoril som.,76
Ned?,76
Tae Ik!,75
Muad'Dib.,75
"Ďakujem, zlato.",75
Najlepší.,75
Nemôžem sa hýbať.,75
"Áno, prepáčte.",75
"Nie, samozrejme že nie.",75
Máme tu problém.,75
Teraz vypadni.,75
Mám na výber?,75
"No tak, vstávaj!",75
Prišiel.,75
Komisár.,75
Zavolaj jej.,75
Len to skús.,75
Eden!,75
To si.,75
Toto je absurdné.,75
Neviem kde je.,75
Von z auta!,75
Grazie.,75
Nepôjdem.,75
počkaj!,75
Ani omylom.,75
Našiel si ju?,75
"Ďakujeme, že ste prišli.",75
Usmej sa.,75
"Bežte, bežte!",75
Nepotrebujem.,75
Povstaňte.,75
Prehnal som to.,75
Je to moja sestra.,75
Je váš.,75
prepáč.,75
Ariel!,75
Wanda.,75
Ja už pôjdem.,75
Zoberte si to.,75
Môj chlapec.,75
Len si robím srandu.,75
Pekné auto.,75
"Samozrejme, že som.",75
Vec sa má takto.,75
Nespomínaš si?,75
Arwen...,75
samozrejme.,75
Koľko chceš?,75
Existuje.,75
Ako sa ti to páči?,75
Idem ja.,75
Fakticky?,75
Čistý vzduch.,75
Je v šoku.,75
Znie to skvele.,75
Nerobím si srandu.,75
Čo ste robili?,75
"Vďaka, že si prišla.",75
Nebolo to ľahké.,75
Zavrite dvere.,75
Dohodnutí.,75
Lorelai.,75
Nájdi ju.,75
Vrátiš sa?,75
To je tajné.,75
Je to dokonalé.,75
Si unavená?,75
Mám zbraň.,75
Ty choď.,75
"Vieš to, že?",75
Kašlite na to.,75
"Áno, ahoj.",75
Cítim sa skvele.,75
Bol to dlhý deň.,75
Boli ste tam?,75
"V poriadku, ďakujem.",75
Tak teda poďme.,75
Bude to stačiť?,75
Čo hľadáme?,75
"Je to to, čo si myslím?",75
Gabby.,75
Stále si tu?,75
Liesel!,75
Ďakujem moc.,75
Prepácte.,75
Už som.,75
Všetci to vedia.,75
Zbav sa ho.,75
Nepoznáš ho.,75
"Pozri, ja...",75
Zdá sa.,75
Je to tvoj otec.,75
Hneď sme tam.,75
Áno to je.,75
Ja to serem.,75
Snáď.,75
Zachráň sa.,75
Zlá odpoveď.,75
Zachránil si ma.,75
To nebude problém.,75
Rico!,75
Poliši!,75
Kryjem ti chrbát.,75
A kto nie?,75
A čo povedal?,75
Svätá pravda.,75
Lexi!,75
Viem si to predstaviť.,75
Viete si to predstaviť?,75
To je ohromné.,75
Fúha.,75
Je krásny.,74
Musím ju nájsť.,74
"Oh, zlato.",74
Ako ti to ide?,74
Beriem späť.,74
"Nie, počúvaj.",74
Nebolí to.,74
Hovorila som ti.,74
Cha ChiSoo.,74
Zabijem ju.,74
Práve som prišiel.,74
Pán Garibaldi.,74
Je niekto zranený?,74
Detektívka Beckettová.,74
Ty si ho zabil.,74
Ste v bezpečí.,74
Pustite ich.,74
NEPRELOŽENÝ TITULOK,74
Všade som ťa hľadala.,74
S tým súhlasím.,74
Ste na rade.,74
Slečna Fisherová.,74
Pamätáte?,74
List?,74
Titulky v programe,74
Zobudil som ťa?,74
Večer.,74
To záleží.,74
Sladké.,74
"Sadnite si, prosím.",74
Jon!,74
Morgana?,74
Pomôcť?,74
Našli ste ju?,74
Preklínam ťa!,74
Ma Roo!,74
Bola to moja vina.,74
A on?,74
Marc!,74
Pozri tam.,74
Reese.,74
Nič som neurobila.,74
Sme v riti.,74
Lož.,74
"Nič, pane.",74
Vôbec netuším.,74
Tak je to lepšie.,74
Zastavte auto!,74
Streľba.,74
Vyhrážate sa mi?,74
Nebol som to ja.,74
Je opitý.,74
"Och, naozaj?",74
Moja priateľka.,74
O ôsmej.,74
Chase.,74
To nie je nič.,74
To budem ja.,74
Maddie.,74
To sú kecy.,74
Skrč sa!,74
Kde je moja žena?,74
Chcem s ním hovoriť.,74
Je to škoda.,74
Duncan!,74
Červená.,74
"No tak, do toho.",74
Rozprávaj.,74
"Hej, pozrite.",74
Čo chcete urobiť?,74
Vypadnite z môjho domu!,74
Nie na dlho.,74
Nech sa prepadnem.,74
Nevstávaj.,74
"Nie, chlape.",74
"No tak, chlapi.",74
Guvernér.,74
Teraz ma počúvajte.,74
Look.,74
Len vravím.,74
Tu je moja vizitka.,74
Richie!,74
"Áno, bola.",74
0)}a 0)}a,74
"Hej, ako sa máš?",74
Ešte som neskončila.,74
Žiadne otázky.,74
Chcete?,74
Caesar!,74
Starbuck.,74
Urobte niečo!,74
Pacifika!,74
Nezabudni na to.,74
A čo s tým?,74
Čas beží.,74
Mal si šťastie.,74
Husté.,74
Florence!,74
Mám rande.,74
Myslela som si to.,74
Na ceste.,74
Kde bývate?,74
To sú dobré správy.,74
Trikrát.,74
Koba!,74
Vy to viete.,74
"Nie, teraz nie.",74
Podvodník!,74
Nemôžem ho nájsť.,74
Zabil som ju.,74
Nelson.,74
A kto si ty?,74
Nemám náladu.,74
Golde!,74
"Dobre, tak poďme.",74
Ty ma nepočúvaš.,73
Dýchaj zhlboka.,73
Rozhodol som sa.,73
Nadýchni sa.,73
Tatko!,73
Vezmi si ju.,73
Koho to tu máme?,73
Pomôžte nám niekto!,73
Nesrandujem.,73
Poďme dovnútra.,73
Len to.,73
Je nabitá.,73
Dostaneme ho.,73
Sookie.,73
Thor!,73
Odpočiňte si.,73
Zlez dole!,73
"Áno, poznám.",73
"Nie, nie, počkaj.",73
ok.,73
Nie je mŕtva.,73
Už to je.,73
"Ahoj, Niles.",73
Jamal?,73
Do...,73
Pomôžem.,73
Dvere sú otvorené.,73
Zrejme nie.,73
Ako vyzerala?,73
Akú prácu?,73
Ách!,73
Zachránil mi život.,73
Je dole.,73
"Neviem, čo na to povedať.",73
Neprichádza do úvahy.,73
Ja to nedokážem.,73
Prečo sa usmievaš?,73
Máš rodinu?,73
To nie je zlý nápad.,73
"Oh, okej.",73
Edmund!,73
Prečítaj si to.,73
To nikdy.,73
"Ahoj, kráska.",73
J...,73
Skúšal som.,73
Takže čo teraz?,73
O nás.,73
Toto nebude fungovať.,73
Škola.,73
Good.,73
Musím pracovať.,73
"Rýchlejšie, rýchlejšie!",73
Aké dievča?,73
Klamala si mi.,73
Ľudia sa menia.,73
Kedy si prišiel?,73
Čo na to poviete?,73
Mám ho rád.,73
O to sa postarám.,73
Žiadnu.,73
To robím.,73
Toto je neuveriteľné.,73
"Myslím, že je.",73
"Bez prinesenia obete, nemôže človek nič získať.",73
Miesto sa nazýva Babylon 5.,73
Daj mu pokoj.,73
"Nie, je mi ľúto.",73
Pár.,73
Zoey.,73
Šťastné výročie.,73
Vystúpte z auta!,73
"Áno, mám to.",73
Poďme tancovať.,73
"Do pekla, nie.",73
Nie som ako ty.,73
Skalpel.,73
Urobila som chybu.,73
Veľa to pre mňa znamená.,73
Ona je tu.,73
Ale máš.,73
Daj ma dole.,73
Me?,73
Denny.,73
"Hej, no...",73
Čo je to s ňou?,73
"Vlastne, nie.",73
Tri hodiny.,73
Je šialený.,73
Daj mi minútku.,73
Nepoznáte ma.,73
Je to moje.,73
Žiadna.,73
To by bolo.,73
"Čau, mami.",73
Krista!,73
Idem si ľahnúť.,73
"Hej, Charlie.",73
Ako si prajete.,73
Boss!,73
Nechajte ju na pokoji.,73
Škótsku.,73
Chicago.,73
Veci sa menia.,73
To znie zaujímavo.,73
Hrôza.,73
ČUMBO,73
Verím tomu.,73
Čo si robila?,73
Ta-dá!,73
Je to čisté.,73
Vypľuj to!,73
Počkám vonku.,73
Všetko je tu.,73
Operátor.,72
Doktora!,72
Vydrž to.,72
Seriem na vás.,72
Nie to.,72
Skúška.,72
"Dobrú noc, zlatko.",72
Nasrať.,72
Lorraine.,72
Von s tým.,72
Idú.,72
Je to idiot.,72
"Áno, teraz.",72
"Ticho, prosím.",72
"Áno, otče.",72
Okuliare.,72
Prečo si sa vrátil?,72
Tak aký je plán?,72
Luc?,72
Ale ja nechcem.,72
To ani náhodou.,72
Sledujte ho.,72
"Ale, pane...",72
Ahoj zlatíčko.,72
Urobíme to takto.,72
Nemohol.,72
Vazne?,72
Ďalšie.,72
Shaun!,72
"Ahoj, Michael.",72
Quinn.,72
Hladný?,72
Touchdown!,72
co?,72
Vajcia.,72
Isabel?,72
Armáda.,72
Akým spôsobom?,72
"Oh, ok.",72
Go Mi Nam!,72
Pán môj.,72
Duchovia.,72
Povedz áno.,72
Prisahaj.,72
"Keď sme boli ešte malí, mysleli sme si, že svet takto funguje.",72
Nepoznáme sa?,72
Ja to dokážem.,72
"Neviem, čo mám povedať.",72
Nie je ti nič?,72
Mýlili sme sa.,72
My sa poznáme?,72
"Nie, nebudem.",72
Denis!,72
"Poďte, rýchlo!",72
Výmena.,72
"To je základ alchýmie, princíp rovnocenného obchodu.",72
To je zábavné.,72
Ach môj Bože!,72
Viac-menej.,72
To by sme mali.,72
Nemusíš nič hovoriť.,72
Jeannie.,72
Čo tu robíš ty?,72
Jebem na to.,72
To nedokážem.,72
A tento?,72
Chceš ho?,72
Scotty doesn't know!,72
Zmrd!,72
Maurice!,72
Smutné.,72
Zmenil som sa.,72
Všimla som si.,72
Nie je to ľahké.,72
Nebuď taký.,72
Chceš to vedieť?,72
"Ahoj, čo sa deje?",72
Miluje ťa.,72
Čo si sa zbláznil?,72
A kto je toto?,72
PRXman,72
Držte ju.,72
Simba!,72
Bolo to tak?,72
Zbláznim sa.,72
Veľmi pekná.,72
Chýbala som ti?,72
Nemôžem zostať.,72
Spokojná?,72
Môžem vám s niečím pomôcť?,72
Nehýbe sa.,72
Len jednu.,72
Nevedel.,72
Preč odtiaľto.,72
"Och, ďakujem.",72
Sila jednoty.,72
Aú...,72
Boomer.,72
Šťastné narodeniny.,72
Zostaňte kde ste.,72
Priznaj si to.,72
Odpovedz na otázku.,72
My tiež.,72
"Aby človek niečo získal, musí dať za to niečo rovnakej hodnoty.",72
Veľká chyba.,72
Margie.,72
Choď za ním.,72
Silas.,72
Vieš kto to je?,71
Pred pár dňami.,71
Môj miláčik.,71
Vráť sa domov.,71
"Oh, kámo.",71
Je to studené.,71
Ozvem sa ti.,71
Skontroluj to.,71
Čo s tým urobíme?,71
Vravela som ti.,71
Tak to chodí.,71
Daj pozor!,71
Vojna skončila.,71
Zachráňte ma!,71
Rob si čo chceš.,71
Urobte si pohodlie.,71
Nie je to smiešne.,71
Trinity!,71
Žiadna odpoveď.,71
Pridaj sa k nám.,71
Si slepý?,71
To je geniálne.,71
Príjemnú zábavu.,71
A ty nie?,71
To si bola ty?,71
Som poctený.,71
Kto kurva si?,71
Urobím.,71
To je vzrušujúce.,71
Miller!,71
Už si hore?,71
Dvere boli otvorené.,71
Zasa?,71
Jose?,71
Veľké.,71
"Viem, ako sa cítiš.",71
Nie všetko.,71
Jonah.,71
Nemôžem odísť.,71
Teraz počúvaj.,71
Miluje ma.,71
preložil DoubleJo,71
Ako si to urobila?,71
Ďakujem mnohokrát.,71
Doris.,71
Chápete to?,71
Niekto iný?,71
Kto iný?,71
Nechytaj ma!,71
Večera je hotová.,71
Dám ti vedieť.,71
Ty si kto?,71
Nicki.,71
"Vďaka, kamoš.",71
Preto si tu.,71
"Oh, jasne.",71
Horím!,71
"Nie, nie nie.",71
Aký bol?,71
Ďaleko.,71
Nastúpte si.,71
Ja som nič neurobil.,71
Dostaneme ťa odtiaľto.,71
"Áno, môžete.",71
To nie je moja chyba.,71
Titulky v programe ~Subtitle,71
Urobila som to.,71
Že čo?,71
Čo ti mám povedať?,71
Rada som vás spoznala.,71
Videli ste ju?,71
Vitajte doma.,71
Titani!,71
"Nie, všetko je v poriadku.",71
Do čerta s tebou!,71
Tajomstvo.,71
"Ha, ha, ha.",71
"Ako sa máš, chlape?",71
"Nie, nemôžeme.",71
No skvelé.,71
A je mi to ľúto.,71
Niečo tu je.,71
Ty zkurvysyn!,71
Nie tak.,71
Urob to pre mňa.,71
Priznávam.,71
Musím s ním hovoriť.,71
A čo teda?,71
Sme tím.,71
"Áno, počul som.",71
Min Woo.,71
Pozrite sa sem.,71
čakujem.,71
Takto to funguje.,71
Páčim sa ti?,71
Čo robíme?,71
"Tak, čo teraz?",71
Sleduješ ma?,71
Sú skvelé.,71
Nevedela som.,71
Nič o tom neviem.,71
Hajzli.,71
Premýšľajte o tom.,71
Môžem sa ťa na niečo spýtať?,71
Máte sa?,71
Som dojatý.,71
Ollie!,71
"Ahoj, Tom.",71
"Ďakujem, ocko.",70
Môžeme pokračovať?,70
Nikto to nevie.,70
Kto sú oni?,70
Nesmieš.,70
Som slepý.,70
Ostaň so mnou.,70
Woody!,70
Tak som tu.,70
Ako si to vedela?,70
Juliet.,70
Neobťažuj sa.,70
"Mami, čo sa deje?",70
Hicks!,70
Si môj syn.,70
"Prepáč, oci.",70
Nie... nie!,70
Kedy odchádzaš?,70
Parkerová.,70
Stromy!,70
"Čo, čo?",70
Traslated from Eng to Sk ---=== miLan džEfo ===,70
Ešte dnes.,70
Čo kurva?,70
Prihraj!,70
Bolo to nádherné.,70
No vieš...,70
Je to horúce.,70
Joon!,70
Už ani slovo.,70
Hodinky.,70
Nikki?,70
Abe.,70
Choďte von.,70
Bré ráno.,70
Choďte do pekla.,70
Spal som.,70
Čo som hovoril?,70
Kde máš auto?,70
Sú v pohode.,70
A čo je to?,70
Kam išli?,70
Dobrá hra.,70
Tým som si istá.,70
Infarkt.,70
To je tvoj plán?,70
Spock.,70
Ponáhľajme sa.,70
Je to vynikajúce.,70
"Nie, samozrejme.",70
Zostaň stáť!,70
Veľmi milé.,70
Už ste skončili?,70
Micah!,70
Tak ja už pôjdem.,70
Nespravím to.,70
Musíme pokračovať.,70
Miguel.,70
"Ospravedlňujem sa, pane.",70
Zapamätaj si to.,70
Od čoho?,70
Nehnevám sa.,70
Ospravedlňte ma na chvíľu.,70
Dáš si čaj?,70
Urobím to sám.,70
Rozmýšľam.,70
Sleduj ho.,70
Robiť čo?,70
Pracoval som.,70
Tu je polícia.,70
Práve.,70
Hunter?,70
Vysvetlím ti to neskôr.,70
Dáš si pivo?,70
"Dúfam, že ti to nevadí.",70
Utorok.,70
"Iste, pane.",70
Centrála!,70
Rodinu?,70
Mala by si.,70
Dostala som ťa.,70
Spravne.,70
Neprestávajte!,70
Mong-ryong!,70
Schovaj sa.,70
Kto to hovorí?,70
Neviem čo sa stalo.,70
"Jasné, iste.",70
Nervózny?,70
"Dúfam, že máš pravdu.",70
Nám?,70
Málo.,70
Hnev.,70
Pojebte sa!,70
Buď silný.,70
Nejde o to.,70
Hajzel jeden.,70
Potrebujem to vedieť.,70
Dohoda je dohoda.,70
Na rodinu.,70
Môžem ti niečo povedať?,69
Dobrá odpoveď.,69
Viem ako sa cítiš.,69
Satoko!,69
To je veľa.,69
Je to odporné.,69
Kam idú?,69
V sobotu.,69
Kde je tvoj otec?,69
Ocko je doma.,69
Poďte bližšie.,69
Kde je zvyšok?,69
Obrana!,69
Čo urobím?,69
A tiež...,69
Je blízko.,69
James Bond.,69
Katastrofa.,69
Klamem.,69
Všetci na miesta.,69
Si moja mama?,69
Zaplať.,69
Ďalšiu.,69
"O, môj Bože.",69
To som počul.,69
"Áno, no...",69
"Samozrejme, že mám.",69
Naozaj som.,69
"Prepáč, zlato.",69
Kde si to našiel?,69
Pravý.,69
"Nie, mama.",69
Mám pokračovať?,69
"Poď, zlato.",69
Choď do prdele!,69
Chceš kávu?,69
Si voľný.,69
Musíme tam ísť.,69
Viem si predstaviť.,69
Díki.,69
"Domov, sladký domov.",69
Aký si mal deň?,69
"Nie, nemá.",69
Nič o mne nevieš.,69
Vicky!,69
Je to hlúposť.,69
Človek nikdy nevie.,69
Help!,69
Tak rada ťa vidím.,69
Autobus.,69
Ubližuješ mi.,69
Ako dlho si tu?,69
Haleluja!,69
Kúzlo.,69
Pochopili ste?,69
Jethro.,69
Musím si odskočiť.,69
Je priamo tam.,69
Čo najskôr.,69
"Zdravím, dámy.",69
Bola to sebaobrana.,69
Tak to vyzerá.,69
Lara!,69
"Nie, čo?",69
Šťastný nový rok.,69
Saga?,69
Pár dní.,69
Po druhé.,69
Teším sa na to.,69
Dex!,69
"Som rada, že si tu.",69
Sakriš!,69
"Nie, počúvaj ma.",69
Huck Finn,69
"Oh, chápem.",69
Nemám žiadne peniaze.,69
Nehovor nič.,69
Prezident Joo.,69
Matty!,69
Netrep.,69
Si okay?,69
Maud.,69
Ahoj miláčik.,69
15 sekúnd.,69
Ukáž mi ho.,69
Je to všetko moja vina.,69
Čo na to hovoríte?,69
Ľahnite si na zem!,69
Čo tu kurva robíš?,69
Nie je to milé?,69
Moja drahá.,69
To je moja sestra.,69
Otočiť.,69
Na druhú stranu.,69
To zvládneš.,69
Čo je tamto?,69
Nepreháňaj.,69
Ani sa nepýtaj.,69
